#timestamp [ns],cam0,cam1,w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1403636859501666560,1403636859501666560.png,1403636859501666560.png,-0.117565378414338,-0.1160993018426627,0.0305781684949406,10.009320766666669,-0.3857282333333333,-3.330174895833333,4.621025666666666,-1.8372966666666668,0.7418126666666667,0.5671066666666666,-0.129155,-0.8110633333333334,-0.062336
1403636859551666432,1403636859551666432.png,1403636859551666432.png,-0.1904503279776212,-0.0124267442741996,-0.0059341194567807,9.351457995833332,-0.3236194499999999,-3.2239361875,4.6200223,-1.8352496999999997,0.7564371999999999,0.5658422000000001,-0.12978930000000002,-0.8116175999999999,-0.0652169
1403636859601666560,1403636859601666560.png,1403636859601666560.png,-0.2083224995180431,0.0950157244785712,-0.0165457213089062,9.5835487125,-0.4797086291666666,-3.5238562333333334,4.6181377,-1.8321821,0.7793352,0.5653687,-0.13079069999999998,-0.8113334999999999,-0.0706311
1403636859651666432,1403636859651666432.png,1403636859651666432.png,-0.1364847475059565,0.2132792345937069,0.0600393262686048,9.161862762499998,-0.3326088791666666,-3.2966688416666665,4.616013199999999,-1.8297412000000002,0.8029890999999999,0.5675087000000001,-0.1318436,-0.8092465000000001,-0.07529899999999999
1403636859701666560,1403636859701666560.png,1403636859701666560.png,-0.1546361717266975,0.2593559268463573,-0.0108210413623648,9.109560629166666,-0.1054214874999999,-3.249270033333333,4.613797100000001,-1.8277583999999998,0.8268422999999998,0.5713418000000001,-0.13245829999999997,-0.8060266,-0.07963660000000002
1403636859751666432,1403636859751666432.png,1403636859751666432.png,-0.1537286005156605,0.2352703831688355,-0.0411897703470661,9.061344599999998,-0.0629260041666666,-3.2844105291666663,4.6118367000000005,-1.825962,0.8504462,0.5754286000000001,-0.1320962,-0.8026667999999999,-0.0845977
1403636859801666560,1403636859801666560.png,1403636859801666560.png,-0.1565211273188514,0.1838878899901224,-0.0687659725285765,8.548129916666666,-0.1536375166666666,-3.107073608333333,4.6103578999999995,-1.8245104,0.8734964,0.5782623,-0.13113360000000002,-0.8001159,-0.09072139999999998
1403636859851666432,1403636859851666432.png,1403636859851666432.png,-0.0860796387083602,0.1211258500884064,0.0090058989402906,8.8382433125,0.0596571208333333,-3.1087080499999997,4.609467727272727,-1.823724454545455,0.8963987272727271,0.5803440909090908,-0.130411,-0.7982239090909092,-0.09503563636363635
1403636859901666560,1403636859901666560.png,1403636859901666560.png,-0.0589921287174082,0.0878249679603546,0.0656243798749867,8.039001337499998,0.2803067458333333,-2.7597547541666665,4.609323222222223,-1.8234773333333334,0.9167455555555555,0.5815948888888889,-0.13035244444444447,-0.7970515555555555,-0.09728477777777778
1403636859951666432,1403636859951666432.png,1403636859951666432.png,-0.0714886861616876,0.0382576172037156,0.0740019602845595,7.52170055,0.5646995958333333,-2.36340265,4.6098667,-1.8231028999999999,0.9331263999999999,0.5823212,-0.1312144,-0.7962358,-0.0984553
1403636860001666560,1403636860001666560.png,1403636860001666560.png,-0.0822399143539727,-0.0218515222349689,0.0814021563130154,6.764954058333333,0.4658158749999999,-1.907393425,4.6107929,-1.821938,0.9457770999999999,0.5817162,-0.1320927,-0.7963323,-0.1000638
1403636860051666432,1403636860051666432.png,1403636860051666432.png,-0.0707207412908102,-0.071069807141209,0.1554739297676548,6.201071683333333,0.2271873916666666,-1.8722529291666663,4.611649000000001,-1.8199982,0.9516316,0.5801771,-0.1343023,-0.7969789,-0.10090589999999999
1403636860101666560,1403636860101666560.png,1403636860101666560.png,-0.0202458193231341,-0.1043706892692608,0.1355771762949195,6.1495867708333325,0.2263701708333332,-2.018535458333333,4.6126358000000005,-1.8176884000000002,0.9492583000000001,0.5780531000000001,-0.1365886,-0.7982217,-0.10019929999999999
